#{"t_start": 1694584898.2871697, "env_id": "UR5OriReach-v1"}
r,l,t
-1373.973187,100,3542.154151
-2024.618676,100,3542.335855
-1119.730667,100,3542.526144
-906.126029,5,3542.55246
-1088.634644,100,3553.022339
-934.507205,6,3553.049278
-2019.765514,100,3553.241908
28.511847,5,3553.259863
-855.31117,6,3553.282905
-1517.967255,100,3553.475153
-1914.217082,100,3553.665825
-1698.422357,100,3553.849018
-1590.753238,100,3554.030712
-1323.73049,100,3554.22017
-939.252467,5,3564.638651
-1719.027406,100,3564.833876
-2189.879081,100,3565.022049
-1280.782363,100,3565.213879
-2243.387319,100,3565.405403
-1369.817779,100,3565.596309
-1275.403172,100,3565.789249
-1296.780213,100,3565.979505
-1690.236807,100,3566.171844
-952.104092,5,3566.189969
-62.67203,13,3576.47672
-809.006966,100,3576.671887
-1489.973619,100,3576.867348
-1240.63817,100,3577.05042
-2415.869999,100,3577.225393
-1588.860252,100,3577.40567
-1909.361633,100,3577.595886
-880.15914,5,3577.615471
-1176.0088,100,3577.790938
-1176.010334,100,3577.975904
-1792.987234,100,3588.408585
-896.729075,5,3588.423986
-1765.044962,100,3588.615122
-1235.088672,100,3588.802902
-1888.260887,100,3588.994522
-2183.574591,100,3589.176942
-1529.74186,100,3589.380364
-927.401807,5,3589.408047
-1504.662269,100,3589.599681
-714.82157,100,3589.801096
-1491.512304,100,3600.234278
-1011.380141,100,3600.413281
-3266.102215,100,3600.591642
-887.96406,6,3600.618799
-1933.07757,100,3600.79192
-1244.523681,100,3600.978739
-1377.832162,100,3601.16529
-957.108969,100,3601.359053
-2476.969204,100,3601.572857
-1222.992092,100,3601.754221
-1769.957808,100,3612.171306
-1602.725849,100,3612.35953
-883.025352,6,3612.380099
-782.453174,100,3612.570206
-1144.015547,100,3612.77196
-2185.007775,100,3612.958566
-3153.80273,100,3613.138698
-1785.815259,100,3613.320698
-1597.593333,100,3613.512042
-1522.638563,100,3613.700509
-1642.234083,100,3624.259329
-1834.23334,100,3624.461916
-2133.184972,100,3624.663631
-2190.415498,100,3624.862421
-865.242999,5,3624.88786
-1131.563945,100,3625.080966
-1565.763682,100,3625.28331
-1725.26375,100,3625.481159
-927.858854,5,3625.506996
-1464.122845,100,3625.725113
-3895.334437,100,3636.878518
-1669.077,100,3637.064949
-1304.185714,100,3637.245746
-1732.765882,100,3637.425786
-885.02475,100,3637.62283
-910.730451,5,3637.647442
-1102.825106,100,3637.822945
-981.929128,100,3638.01614
-1716.273488,100,3638.207074
-1272.185259,100,3638.40682
-894.560892,5,3648.707917
-1647.910588,100,3648.89339
-1303.900978,100,3649.090666
-1187.03581,100,3649.270412
-1590.462211,100,3649.454162
-1161.220896,100,3649.642558
-2279.909807,100,3649.824431
-947.892372,6,3649.844925
-2135.947818,100,3650.017987
-938.010109,6,3650.045875
-892.009438,6,3660.887508
-1479.453275,100,3661.081436
-1409.502812,100,3661.284875
-963.204101,5,3661.302911
-1502.020837,100,3661.505584
-3514.795323,100,3661.687449
-1462.063803,100,3661.876756
-1903.37517,100,3662.080108
-961.848903,5,3662.104176
-1141.70182,100,3662.297006
-923.584361,5,3672.644875
-2292.180931,100,3672.818829
-1365.688443,100,3673.021352
-2041.361106,100,3673.208967
-1651.997886,100,3673.400117
-909.683,100,3673.605128
-1161.170986,100,3673.804908
-1380.660151,100,3673.994764
-1410.061479,100,3674.175026
-949.654138,5,3674.196319
-907.513719,6,3684.556602
-898.539781,5,3684.571007
-963.562382,8,3684.592102
-2587.778197,100,3684.763891
-1777.148441,100,3684.957318
-1689.145489,100,3685.135375
-1756.597854,100,3685.312455
-1419.305008,100,3685.495973
-962.63857,6,3685.523825
-1306.154776,100,3685.709396
-1721.431519,100,3696.041856
-2347.462977,100,3696.227233
-2471.280618,100,3696.408787
-1235.079816,100,3696.600114
-1420.993376,100,3696.778207
-1791.201644,100,3696.963667
-1191.59943,100,3697.150296
-1582.951834,100,3697.329495
-1880.156522,100,3697.507597
-1425.669107,100,3697.70427
-1356.081698,100,3708.255146
-1897.148208,100,3708.439627
-4543.523411,100,3708.633995
-1550.931799,100,3708.827436
-1568.461711,100,3709.00589
-1607.702474,100,3709.19375
-2617.211832,100,3709.367503
-950.346677,100,3709.566587
-1393.538073,100,3709.754848
-1249.421936,100,3709.950105
-1205.205267,17,3720.320409
-2213.891199,100,3720.495104
-1399.299253,100,3720.688648
-1841.184169,100,3720.868803
-1609.88794,100,3721.052087
-2079.370646,100,3721.227463
-1372.258543,100,3721.420788
-2558.861301,100,3721.598022
-1384.626684,100,3721.777882
-915.613008,5,3721.803583
-1985.299685,100,3732.27323
-1790.22368,100,3732.470583
-1217.630643,100,3732.659039
-1242.06242,100,3732.849204
-2192.34684,100,3733.022314
-1522.553937,100,3733.20429
-2241.248357,100,3733.387944
-953.109154,6,3733.414555
-1906.525403,100,3733.591061
-1021.794692,6,3733.614761
-928.231957,5,3743.921062
-2114.701941,100,3744.10126
-1913.733563,100,3744.281745
-1915.257193,100,3744.478634
-2067.557429,100,3744.664006
-1544.378866,100,3744.845548
-942.322643,5,3744.871556
-1705.152868,100,3745.061967
-1562.53294,100,3745.259074
48.766416,4,3745.26919
-2847.891331,100,3755.790082
-1482.919717,100,3755.979697
-1244.554358,100,3756.16353
-1329.433687,100,3756.33999
-1215.672746,100,3756.538739
-1381.279668,100,3756.724037
-2447.313684,100,3756.92241
-1847.78447,100,3757.11072
-894.464219,5,3757.133333
-1095.744253,100,3757.312366
-2344.856507,100,3767.798023
-1452.708967,100,3767.981454
-1243.090264,100,3768.166632
-1247.090802,100,3768.348547
-914.693786,100,3768.543442
-2172.054042,100,3768.71879
-1572.677087,100,3768.905354
-1908.501603,100,3769.094209
-1136.565788,100,3769.284935
-1362.832666,100,3769.488085
-913.766105,5,3779.801589
-961.660008,100,3779.991317
-996.592782,6,3780.019981
-1074.436884,100,3780.208295
-849.086775,100,3780.412663
-1699.038791,100,3780.608648
-1569.737556,100,3780.799066
-904.469693,100,3780.990478
-1235.295585,100,3781.19074
-919.512875,6,3781.220286
-2457.118431,100,3791.638085
-979.84943,6,3791.663712
-802.277512,100,3791.838012
-1524.213644,100,3792.021516
-1412.473986,100,3792.218266
-1159.241638,100,3792.414175
-2521.199876,100,3792.585413
-1455.587844,100,3792.772253
-942.681663,5,3792.795487
-1733.203823,100,3792.977644
-2515.187454,100,3803.512821
-1240.068245,100,3803.696384
-923.494296,6,3803.72228
-1654.323041,100,3803.894845
-1212.145172,100,3804.083381
-1593.141805,100,3804.267041
-846.650181,6,3804.290196
-2028.070762,100,3804.466953
-1257.874754,100,3804.657397
-1567.360324,100,3804.837711
-1892.336277,100,3815.472881
-1226.328671,100,3815.656255
-1232.358093,100,3815.850274
-1278.207951,100,3816.031655
-1934.983448,100,3816.223645
-891.520286,5,3816.249049
-952.882997,6,3816.266933
-2502.821623,100,3816.455661
-170.716615,11,3816.492662
-1361.113798,100,3816.677816
-878.491021,100,3827.15751
-888.234899,100,3827.348013
-2636.949913,100,3827.542256
-1389.192527,100,3827.714758
-982.765734,100,3827.912368
-1063.234663,100,3828.090111
-1554.98933,17,3828.128311
-933.921169,5,3828.141034
-1408.659579,100,3828.318821
-1181.703962,100,3828.507131
-788.104944,100,3839.054588
-2611.038663,100,3839.225959
-1472.353847,100,3839.409361
-2124.401279,100,3839.596293
-1236.9989,100,3839.78425
-1196.584886,100,3839.968293
-1102.462845,100,3840.151456
-3416.641783,100,3840.33226
-1852.83401,100,3840.512231
-1037.503801,6,3840.537451
-1504.749468,100,3850.972346
-1095.423223,100,3851.162511
-1178.24388,100,3851.346385
-1150.756148,100,3851.534764
-1922.326576,100,3851.726719
-918.178702,5,3851.744715
-880.554659,100,3851.934906
-2636.841045,100,3852.120149
-972.056498,6,3852.147013
-2031.715888,100,3852.318712
-1920.285747,100,3862.914414
-1738.42927,100,3863.102953
-909.977873,4,3863.118397
-910.068613,4,3863.134917
-1585.932668,100,3863.319702
-1521.275886,100,3863.499922
-1443.164783,100,3863.688383
-1529.102077,100,3863.870371
-1422.840859,100,3864.055187
-2019.748549,100,3864.233661
-1560.666325,100,3874.660749
-1457.773554,100,3874.839252
-1574.269405,100,3875.031067
-2277.825191,100,3875.209475
-1460.629039,100,3875.404559
-2145.155025,100,3875.588356
-1047.040451,100,3875.785996
-2522.273742,100,3875.981683
-1436.130352,100,3876.160362
-929.438843,7,3876.185355
-1881.846415,100,3886.631233
-2613.078847,100,3886.814165
-1921.525238,100,3887.007783
-2691.454735,100,3887.18468
-1592.943701,100,3887.369804
-2191.062144,100,3887.553396
-1943.174319,100,3887.73338
-1520.33232,100,3887.925412
-3092.545444,100,3888.100202
-2042.801079,100,3888.290901
-1994.660558,100,3898.924111
-1254.392524,100,3899.124663
-1592.985096,100,3899.33779
-781.480323,100,3899.533733
-1373.941321,100,3899.724999
-2973.405659,100,3899.915222
-1524.367822,100,3900.108652
-938.15453,6,3900.136565
-1321.368513,100,3900.315427
-2191.503327,100,3900.497674
-931.766861,100,3910.969737
-911.31808,6,3910.994713
-1791.403323,100,3911.170301
-1317.851441,100,3911.354896
-2663.139151,100,3911.542
-2965.255506,100,3911.725195
-1276.833018,100,3911.912076
-1617.384372,100,3912.087241
-1446.530238,100,3912.270826
-1163.857795,100,3912.46086
-1449.55177,100,3923.013181
-1056.61238,100,3923.208648
-1582.899315,100,3923.383597
-2153.078747,100,3923.568583
-1952.341192,100,3923.753402
-1127.245481,100,3923.938677
-1113.489099,100,3924.137747
-901.420787,4,3924.152815
-1233.479687,100,3924.345653
-865.701081,100,3924.547891
-1009.331173,100,3934.991494
-1758.186913,100,3935.174852
-1077.599794,100,3935.364952
-2177.727933,100,3935.555348
-3288.890026,100,3935.740318
-1307.057738,100,3935.928699
-908.684636,100,3936.113412
-1328.289342,100,3936.295701
-787.536466,100,3936.489215
-1498.029952,100,3936.674635
-1459.912835,100,3947.123197
-1386.258557,100,3947.309946
-1216.921844,100,3947.491571
-935.208118,4,3947.505567
-1222.127434,100,3947.685458
-1285.900595,100,3947.878249
-2859.153725,100,3948.065986
-1624.198831,100,3948.257245
-1510.8222,100,3948.446945
-1393.930445,100,3948.634643
-1837.626372,100,3959.246351
-1462.424805,100,3959.425247
-3308.189031,100,3959.60873
-1030.877297,100,3959.809535
-1576.557724,100,3959.992437
-1151.530534,100,3960.182251
-1660.526986,100,3960.361042
-1111.336714,100,3960.552836
-1386.792845,100,3960.727923
-1415.943941,100,3960.928422
-1609.045043,100,3971.370289
-2337.915519,100,3971.568976
-1807.463447,100,3971.760415
-2912.015514,100,3971.940625
-1248.769585,100,3972.136058
-1174.397377,100,3972.329797
-2652.544453,100,3972.514138
-1217.024354,100,3972.703488
-1629.023975,100,3972.897515
-1807.24156,100,3973.081565
-1601.973938,100,3983.582125
-3354.403322,100,3983.764087
-1401.891231,100,3983.962552
-858.746098,5,3983.989347
-1941.542546,100,3984.169227
-1503.865865,100,3984.360824
-1240.038306,100,3984.559252
-2282.709109,100,3984.736503
-1028.976541,100,3984.930059
-2049.198417,100,3985.13014
-1434.14277,100,3995.64058
-1705.970086,100,3995.825978
-1025.179828,100,3996.020592
-1224.891448,100,3996.207663
-1319.22398,100,3996.400641
-1111.445348,100,3996.581385
-2801.019481,100,3996.767851
-1492.167446,100,3996.94469
-1731.332705,100,3997.131461
-2283.936017,100,3997.310157
-1665.846466,100,4007.854955
-874.499831,4,4007.872468
-2239.979988,100,4008.056031
-2881.630287,100,4008.249538
-1787.074814,100,4008.4433
-988.822026,100,4008.63334
-888.802975,4,4008.656057
-994.235526,8,4008.686184
-869.637938,100,4008.873082
-889.263784,6,4008.894293
-2952.952097,100,4019.408902
-2172.068259,100,4019.593932
-1260.118634,100,4019.78641
-1882.250376,100,4019.960974
-1650.50485,100,4020.147448
-900.697202,5,4020.167699
-1512.479371,100,4020.349483
-2404.094248,100,4020.53117
-1854.487178,100,4020.71467
-999.31876,6,4020.737913
-1738.157096,100,4031.263642
-1537.000386,100,4031.445558
-1648.758919,100,4031.628555
-1141.828838,100,4031.819676
-993.523203,7,4031.84925
-963.217785,6,4031.863565
-917.303238,5,4031.878289
-1127.971594,100,4032.063063
-1256.733039,100,4032.249698
-1506.141026,100,4032.428488
-2919.689566,100,4042.91208
-1696.695093,100,4043.118567
-1680.372261,100,4043.312384
-3079.139679,100,4043.505522
-991.101635,6,4043.526264
-1355.7618,100,4043.70068
-1682.981681,100,4043.892263
-1290.529787,100,4044.079629
-1311.890561,100,4044.273159
-1332.052563,100,4044.464534
-1689.353837,100,4055.056637
-1070.623229,100,4055.24332
-1445.670283,100,4055.423945
-1483.676856,100,4055.622164
-906.864647,6,4055.6504
-1682.94039,100,4055.826404
-1349.651948,100,4056.012834
-1105.106091,100,4056.199405
-1048.822165,100,4056.389987
-815.939965,100,4056.58455
-877.458201,4,4066.905311
-1005.79832,100,4067.100528
-1206.694576,100,4067.28853
-872.947449,4,4067.305713
-1757.394192,100,4067.488665
-787.409564,100,4067.67901
-1418.679471,100,4067.860996
-779.680176,100,4068.049644
-986.183765,6,4068.077282
-1370.611019,100,4068.257654
-1010.301173,100,4078.811669
-2362.44379,100,4078.995324
-1397.374097,100,4079.187512
-1183.89469,100,4079.362161
-868.86224,100,4079.552705
-884.156496,100,4079.739096
-1566.455921,100,4079.914133
-2588.434688,100,4080.095987
-1049.845226,8,4080.128756
-859.365132,5,4080.152825
-971.956412,100,4090.653811
-7.977865,7,4090.679863
-2151.732293,100,4090.853512
-1536.009421,100,4091.040928
-1040.724515,100,4091.223985
-2211.847309,100,4091.402346
-914.047341,100,4091.585852
-2107.329,100,4091.772764
-2161.469485,100,4091.964608
-1897.13971,100,4092.153237
-1957.194145,100,4102.649992
-1380.942295,100,4102.83799
-1816.31507,100,4103.016832
-2468.547446,100,4103.202364
-2925.919685,100,4103.388851
-53.056333,10,4103.412576
-2212.393913,100,4103.607269
-1017.53268,100,4103.800247
-2335.954164,100,4103.990211
-1098.284968,100,4104.179196
-1002.430369,8,4114.522419
-1652.202084,100,4114.713375
-2672.683698,100,4114.910853
-1809.616031,100,4115.098576
-1280.824367,100,4115.278867
-1060.539721,100,4115.46572
-1504.835764,100,4115.647427
-980.084248,100,4115.839613
-3033.80765,100,4116.029392
-903.676629,6,4116.051216
-2095.176965,100,4126.599103
-997.77292,6,4126.627776
-1934.082291,100,4126.800284
-1677.887044,100,4126.989868
-939.597826,100,4127.16937
-2165.312685,100,4127.36594
-1260.117409,100,4127.549293
-1108.25889,100,4127.744412
-2504.408294,100,4127.919489
-974.67055,100,4128.112864
-1592.705825,100,4138.668405
-1779.9366,100,4138.843746
-810.140417,100,4139.035483
-2308.068681,100,4139.215676
-1560.371235,100,4139.397341
-2367.581285,100,4139.592954
-839.899481,100,4139.790018
-1709.62483,100,4139.964266
-991.52018,100,4140.144843
-1766.165613,100,4140.32666
-1755.466799,100,4150.845013
-890.72074,100,4151.035728
-1351.739983,100,4151.231449
-4040.532864,100,4151.407388
-3882.805552,100,4151.602552
-1225.695299,100,4151.804862
-883.694972,100,4151.989693
-2224.175736,100,4152.179457
-1312.189757,100,4152.356577
-1261.194095,100,4152.553336
-897.067768,4,4162.885821
-3341.414881,100,4163.063994
-1211.436376,100,4163.259531
-4094.238765,100,4163.437268
-985.144328,100,4163.630237
-1132.201199,100,4163.82682
-1266.612904,100,4164.009838
-883.432512,5,4164.022863
-869.417296,5,4164.040734
-895.96989,5,4164.056089
-960.922455,100,4174.523702
-1388.248172,100,4174.711828
-893.798916,100,4174.895342
-832.184932,100,4175.089162
-1022.190193,100,4175.284432
-1790.320147,100,4175.456127
-1038.258173,100,4175.646155
-1055.572475,100,4175.833034
-902.054952,4,4175.845881
-1273.278477,100,4176.036591
-857.224769,4,4186.371908
-1631.016295,100,4186.553545
-2046.229905,100,4186.74638
-1108.019653,100,4186.951004
-1306.665771,100,4187.140732
-1531.692329,100,4187.332557
-54.160533,7,4187.360007
-885.873768,4,4187.372614
-1316.502822,100,4187.557411
-946.817528,6,4187.577148
-41.681909,8,4197.853978
-1467.560083,100,4198.031722
-2364.730012,100,4198.218615
-1267.291814,100,4198.400143
-1821.404581,100,4198.575573
-2048.128234,100,4198.763405
-2068.347915,100,4198.947124
-908.820294,7,4198.972359
-956.029224,100,4199.144116
-1404.741733,100,4199.342718
-1096.919754,100,4209.786652
-1889.218264,100,4209.968928
-1534.64299,100,4210.158163
-2051.119001,100,4210.341703
-1605.452984,100,4210.518621
-3725.804527,100,4210.713754
-1974.565418,100,4210.886914
-1451.687824,100,4211.073685
-1061.28005,100,4211.261107
-1241.440367,100,4211.440976
-889.600733,5,4221.704192
-1454.97798,100,4221.881608
-857.262003,6,4221.90613
-1191.309425,100,4222.098483
-1390.546354,100,4222.281754
-835.095761,100,4222.46693
-927.279382,100,4222.653471
-1418.563443,100,4222.84067
-2605.668698,100,4223.014085
-877.802412,100,4223.199473
-1572.827315,100,4233.729585
-1030.095047,100,4233.909833
-1165.493351,100,4234.106975
-1104.716602,100,4234.289958
-1444.624039,100,4234.484219
-3204.397381,100,4234.666668
-973.326241,100,4234.851774
-3474.513203,100,4235.024235
-1119.899846,100,4235.216444
-955.575218,100,4235.389503
-916.987631,6,4245.709042
-1765.427149,100,4245.881753
-857.495629,100,4246.076588
-1239.470238,100,4246.254868
-1467.554176,100,4246.440982
-1553.71729,100,4246.622225
-880.898215,4,4246.640051
-1615.214554,100,4246.81566
-1101.803692,100,4247.012648
-1584.599362,100,4247.200084
-1389.999086,100,4257.674981
-1962.121914,100,4257.868211
-1568.691778,100,4258.053141
-2167.281088,100,4258.22531
-923.04749,100,4258.42564
-1051.824118,100,4258.623847
-1455.339068,100,4258.827585
-2249.748122,100,4259.010896
-1176.444328,100,4259.202994
-2363.421658,100,4259.379579
-1802.897459,100,4269.888095
-1059.891266,100,4270.08701
-954.019298,100,4270.285565
-1169.1653,100,4270.477055
-941.570482,5,4270.494786
-938.957496,4,4270.509166
-2810.34963,100,4270.691948
-859.989877,6,4270.713694
-894.679616,5,4270.727437
-1325.744933,100,4270.905586
-1077.114884,100,4281.556133
-1036.212582,100,4281.736466
-1932.188372,100,4281.921835
-888.814041,4,4281.935483
-1335.828321,100,4282.130356
-1143.632423,100,4282.326759
-884.238009,5,4282.355101
-880.947669,6,4282.372763
-1465.442957,100,4282.562806
-2348.203547,100,4282.766181
-2581.927498,100,4293.25146
-1054.42284,100,4293.439934
-1217.153978,100,4293.621593
-2317.201214,100,4293.805203
-883.931998,6,4293.832896
-850.635039,100,4294.022649
14.66732,7,4294.05078
-909.664635,8,4294.069708
-1178.145481,100,4294.263621
-1577.736837,100,4294.457778
-2466.227193,100,4304.925469
-2600.524899,100,4305.102544
-2167.346987,100,4305.298246
-2123.27193,100,4305.492716
-2126.383751,100,4305.674472
-870.629069,100,4305.848587
-46.470833,8,4305.879916
-1294.748938,100,4306.078647
-1789.218026,100,4306.265701
-1208.564229,100,4306.467389
-917.413503,4,4316.84819
-1171.631727,100,4317.032953
-912.274614,5,4317.050649
-1753.320071,100,4317.231629
-1597.774221,100,4317.420321
-1327.416332,100,4317.596495
-2008.331467,100,4317.795319
-1483.227218,100,4317.978867
-1079.695745,100,4318.179144
-1435.324105,100,4318.368659
-1375.007823,100,4328.912304
-1128.483271,100,4329.089555
-1236.012227,100,4329.285109
-1219.820883,100,4329.475133
-1014.788202,100,4329.653477
-2778.105786,100,4329.835351
-1149.141821,16,4329.878795
-1464.991719,100,4330.056898
-1066.163332,100,4330.245075
-1174.514828,100,4330.433193
-1955.19057,100,4340.906864
-45.696954,8,4340.923978
-968.064601,100,4341.102802
-1782.568921,100,4341.289427
-2341.143788,100,4341.472979
-2976.345156,100,4341.669082
-2231.296659,100,4341.852947
-67.980762,8,4341.874242
-844.868582,100,4342.06216
-2771.027427,100,4342.247251
-1329.835991,100,4352.709179
-1456.885031,100,4352.898903
-1387.534622,100,4353.076194
-2696.508911,100,4353.259182
-788.927905,100,4353.450054
-930.597872,5,4353.465389
-1436.508518,100,4353.646696
-2553.07148,100,4353.834835
-1740.115872,100,4354.032479
-1965.319908,100,4354.215379
-866.128302,4,4364.571846
-888.646657,100,4364.760722
-1076.774658,100,4364.954071
-2596.672916,100,4365.150379
-951.010447,6,4365.177488
-1446.286862,100,4365.384387
-1348.642659,100,4365.600608
-1359.65401,100,4365.817591
-1025.52537,100,4366.034817
-2493.867174,100,4366.253313
-118.776979,9,4377.291932
-1335.117775,100,4377.50662
-2216.94147,100,4377.729074
-884.680969,4,4377.749841
-2887.41582,100,4377.96086
-869.353833,100,4378.168111
-909.734136,4,4378.183977
-1850.698874,100,4378.380831
-1954.700713,100,4378.562788
-1662.444017,100,4378.755888
-778.681625,100,4389.235307
-1962.083862,100,4389.42201
-996.085445,100,4389.610821
-1507.284969,100,4389.788691
-1349.787566,100,4389.974488
-920.568201,100,4390.158948
-2074.220562,100,4390.335992
-1263.657623,100,4390.527828
-2375.581946,100,4390.712506
-2599.831473,100,4390.886347
-1724.343538,100,4401.280086
-1377.236845,100,4401.478367
-1222.497148,100,4401.666934
-1840.452039,100,4401.845672
-2313.842781,100,4402.048892
-968.783165,8,4402.079726
-2973.76406,100,4402.274051
-1000.4818,100,4402.468254
-1249.234969,100,4402.657792
-1577.549481,100,4402.837394
-980.790417,7,4413.168268
-3086.034367,100,4413.341746
-782.049252,100,4413.529876
-1457.821914,100,4413.711369
-902.233467,100,4413.888956
-1983.126741,100,4414.075675
8.76744,8,4414.101625
-1977.354653,100,4414.275944
-1126.42522,100,4414.456079
-1641.643393,100,4414.644412
-2770.897359,100,4425.166434
-1883.727573,100,4425.350342
-735.865669,100,4425.543429
-2481.719694,100,4425.718803
-2037.345859,100,4425.900743
-894.616982,100,4426.095693
-1755.535517,100,4426.265867
-897.241482,100,4426.45261
-1543.509981,100,4426.637964
-2769.537875,100,4426.816385
-1200.359586,100,4437.330265
-923.400595,6,4437.353137
-1518.870262,100,4437.542278
-3330.932364,100,4437.72867
-1264.281034,100,4437.915407
-1230.140889,100,4438.109159
-1348.363201,100,4438.292691
-1175.004685,100,4438.486345
-70.87832,8,4438.505613
-926.938214,6,4438.520577
-1884.989612,100,4448.995051
-1207.911906,100,4449.17819
-877.98719,4,4449.191498
-960.735785,6,4449.21295
-1198.234279,100,4449.390884
-1440.673439,100,4449.572006
-1114.296986,100,4449.765384
-836.242012,5,4449.778958
-1019.451604,100,4449.955723
-51.462652,8,4449.982381
-952.078929,100,4460.349287
-75.908787,9,4460.375051
-886.894115,4,4460.384278
-1715.014596,100,4460.566023
-87.691717,13,4460.599671
-1564.717318,100,4460.778315
-1523.469851,100,4460.961528
-546.595872,100,4461.15387
-1008.785586,100,4461.339904
-2453.541643,100,4461.515215
-1182.603209,100,4472.010852
-1327.91329,100,4472.196022
-885.105448,4,4472.212315
-951.848114,6,4472.233361
-694.679931,100,4472.411003
-1437.865071,100,4472.606713
-1282.175749,100,4472.793097
-3390.164525,100,4472.971472
-1383.168617,100,4473.156631
-1942.702696,100,4473.338508
-62.910855,11,4483.649259
-2659.122947,100,4483.830618
-1225.330139,100,4484.026196
-910.436695,100,4484.207767
-1523.454512,100,4484.401334
-672.480251,100,4484.607266
-812.23596,100,4484.798162
-924.2887,7,4484.827904
-2286.031586,100,4485.003245
-965.47951,100,4485.20053
-1402.053198,100,4495.673745
22.466144,4,4495.696627
-2144.204233,100,4495.875864
-1105.620581,100,4496.062008
-987.658649,100,4496.240952
-1982.15469,100,4496.426099
-1414.523321,100,4496.607968
-2680.17698,100,4496.810126
-1422.447794,100,4496.995709
-1300.016042,100,4497.178528
-1947.195973,100,4507.646523
-1204.9296,100,4507.831984
-1905.709713,100,4508.025973
-1666.881209,100,4508.2195
-880.769415,100,4508.411335
-1640.954777,100,4508.601525
-2011.753029,100,4508.797303
-2240.098294,100,4508.968473
-1965.935377,100,4509.16378
-2224.98276,100,4509.348666
-86.075612,16,4519.703863
-914.158998,100,4519.877555
-893.296923,4,4519.901538
-69.656854,7,4519.922393
12.365747,7,4519.938601
-2755.837022,100,4520.116196
-1199.233988,100,4520.308495
-888.683893,4,4520.318593
-2485.748145,100,4520.501125
-2178.8779,100,4520.679678
-1245.860454,100,4531.073957
-2294.080364,100,4531.25385
-927.572309,100,4531.45375
-2239.795836,100,4531.650651
-889.10205,4,4531.660439
-1769.597714,100,4531.8544
-966.456507,100,4532.056297
-997.314188,100,4532.256116
-866.240352,100,4532.443051
-891.064331,5,4532.464517
-1074.367828,100,4543.0162
-2592.544752,100,4543.197154
-1926.709233,100,4543.393904
-1135.830593,100,4543.566024
-1505.494697,100,4543.766265
-1471.587176,100,4543.947755
-1567.253242,100,4544.136146
-1873.427154,100,4544.322886
-1331.83152,100,4544.499957
-915.150044,100,4544.692997
-1774.26306,100,4555.226104
-1200.31493,100,4555.417247
-107.75579,9,4555.43827
-1053.42078,100,4555.631574
-2746.755571,100,4555.811236
1.42221,5,4555.831856
-1475.298063,100,4556.019015
-2797.466719,100,4556.208643
-1301.022545,100,4556.400463
-1031.157483,100,4556.593476
-1084.468321,100,4567.129884
-1649.302441,100,4567.309594
-2313.967683,100,4567.4859
-874.384725,4,4567.507994
-961.054732,100,4567.702939
-2278.987056,100,4567.886272
-904.080926,5,4567.910943
-1373.684927,100,4568.089653
-17.265835,6,4568.110347
-2208.304009,100,4568.28971
-954.741701,100,4578.735169
-2781.703173,100,4578.928933
-1413.771473,100,4579.120734
-1453.239829,100,4579.298955
-917.71839,6,4579.32229
-1026.352219,100,4579.497391
-1897.189454,100,4579.685538
-1478.085987,100,4579.863049
-928.078621,100,4580.054592
-1201.934561,100,4580.233252
-1741.574115,100,4590.678308
-1117.294645,100,4590.855716
-993.551777,21,4590.909491
-1774.806092,100,4591.095396
11.577116,6,4591.113064
-1647.210013,100,4591.297452
-1291.704446,100,4591.489368
-1162.416113,100,4591.689958
-106.793993,10,4591.723216
-1313.99848,100,4591.912949
-1833.194268,100,4602.363337
-17.840769,6,4602.390207
-901.930823,4,4602.404423
-1507.727296,100,4602.591488
-854.593056,7,4602.60993
-2612.355867,100,4602.781999
-1219.990558,100,4602.982577
-2336.551934,100,4603.177494
-915.768723,100,4603.364364
-1205.708753,100,4603.564534
-864.56049,4,4614.063494
-1860.687181,100,4614.24334
-1567.811637,100,4614.430731
-1041.809862,100,4614.61204
-873.938885,6,4614.63545
-2798.728283,100,4614.807104
-2114.200598,100,4615.004915
-1385.870138,100,4615.197518
-1058.217441,100,4615.384148
-1414.846567,100,4615.559381
-1269.689063,100,4626.1081
-2072.479747,100,4626.283386
-994.692126,6,4626.312478
-1445.542102,100,4626.495343
-1308.176626,100,4626.672158
-1228.901569,100,4626.850553
-1904.083165,100,4627.043331
-1527.882263,100,4627.21749
-1346.008244,100,4627.404276
-859.960156,4,4627.424599
-1590.629683,100,4637.948008
-1751.225101,100,4638.138052
-891.704793,7,4638.156003
-1347.3983,100,4638.326872
-2048.620849,100,4638.532523
-1644.319962,100,4638.727023
-902.683543,5,4638.753124
-936.944641,7,4638.774581
-2060.028807,100,4638.962209
-920.849116,5,4638.987146
-3352.339812,100,4649.419112
-975.523416,6,4649.44909
-842.293679,100,4649.648304
-1702.720118,100,4649.820999
-894.773871,6,4649.847416
-1120.264791,100,4650.026263
-1199.513477,100,4650.216856
-1123.10799,100,4650.392348
-1038.025946,100,4650.581713
-1313.52788,100,4650.766791
-2027.375495,100,4661.42316
-1679.869285,100,4661.602642
-2584.427958,100,4661.788962
-1983.582786,100,4661.969476
-793.41451,100,4662.152892
-1342.662965,100,4662.343203
-2190.823173,100,4662.523472
-992.133884,6,4662.542485
-1971.038079,100,4662.715226
-1882.433191,100,4662.90524
-934.197081,100,4673.422673
-1219.962848,100,4673.607765
-1355.227537,100,4673.806441
