#{"t_start": 1689036143.3212242, "env_id": "UR5ObsReach-v1"}
r,l,t
-950.311872,17,1214.106587
-973.463205,10,1214.132509
-72.176559,7,1214.159616
-1121.705828,22,1214.21013
-108.619105,8,1225.084572
-913.403784,15,1225.115618
-764.353485,5,1225.134259
-806.975065,8,1225.154414
-732.548126,2,1225.177368
-61.238532,7,1225.201687
-932.481405,10,1225.22775
-718.541852,5,1225.248277
-890.620437,10,1225.274279
-133.95153,7,1225.300156
-905.020918,12,1237.177958
-599.840828,6,1237.195776
-763.61141,7,1237.214433
24.179157,4,1237.240176
-802.378578,9,1237.268689
-108.93381,7,1237.295837
-878.276714,9,1237.317567
-107.171882,7,1237.346406
-33.625209,5,1237.358957
-804.458572,3,1237.372606
-959.3039,20,1248.391902
-1007.39064,26,1248.452846
-226.032555,11,1248.477819
-1731.594448,100,1248.676031
-842.368035,8,1248.704571
-945.619361,17,1248.735469
-689.199036,2,1248.745818
-822.763642,7,1248.770919
-880.250873,9,1248.789294
-859.098486,9,1248.806069
-110.508392,7,1259.945337
-90.947485,7,1259.962407
-134.716691,8,1259.98033
-2285.796018,71,1260.103312
-812.076778,5,1260.127059
-939.371292,13,1260.155909
-1016.565742,7,1260.180106
-975.699797,25,1260.225361
