#{"t_start": 1684901672.7506187, "env_id": "UR5OriReach-v1"}
r,l,t
-129.263287,100,1017.102686
-164.308314,100,1017.296163
-303.959433,100,1017.475763
-210.453197,100,1017.674714
-575.799034,100,1036.603913
-192.033222,100,1036.778419
-162.83603,100,1036.977409
-36.403167,14,1037.009091
-328.335937,100,1037.196951
-177.565644,100,1037.378935
-174.140222,100,1037.553001
-303.603125,100,1037.730625
-163.539456,100,1037.906373
-213.89774,100,1038.093171
-175.512815,100,1057.245859
-219.401343,100,1057.409552
-47.715654,8,1057.453005
-24.123275,9,1057.526558
-42.110261,7,1057.582374
-241.707191,100,1057.80786
-199.672099,100,1058.22228
-109.242115,100,1058.39798
-24.246643,10,1058.420625
-183.952863,100,1058.612609
-36.029584,6,1077.63037
-22.633131,8,1077.656998
-302.878077,100,1077.851476
-46.467194,15,1077.894245
-256.94185,100,1078.075601
-154.161946,100,1078.280018
-58.84068,8,1078.299738
-242.304941,100,1078.488659
-187.417099,100,1078.709739
-50.922872,18,1078.755778
-368.062509,100,1097.817508
-146.360273,100,1097.980293
-232.630531,100,1098.153764
-48.447518,9,1098.184926
-169.687703,100,1098.429128
-389.238785,100,1098.601497
-154.48797,100,1098.767048
-182.19646,100,1098.933306
-137.243198,100,1099.097904
-40.958472,12,1099.135597
-141.911363,100,1118.33729
-140.276657,100,1118.512751
-49.380059,9,1118.534564
-131.656583,100,1118.709574
-246.825936,100,1118.918848
-247.794605,100,1119.102755
-206.292807,100,1119.281429
-347.760755,100,1119.462368
-291.783821,100,1119.650371
-129.00874,100,1119.827752
-197.941212,100,1138.833932
-20.009112,6,1138.847202
-20.332032,7,1138.88389
-123.525771,100,1139.052584
-174.655324,100,1139.241163
-141.63561,100,1139.423138
-139.951367,100,1139.606617
-500.42741,100,1139.810205
-377.245235,100,1139.988766
-131.276968,100,1140.183161
-541.415978,100,1159.407681
-345.27294,100,1159.599805
-230.295882,100,1159.776125
-278.355584,100,1159.975428
-290.319483,100,1160.164318
-160.833536,100,1160.379344
-141.141038,100,1160.566539
-243.874838,100,1160.735258
-328.873373,100,1160.911796
-153.533611,100,1161.078156
-148.030728,100,1180.101458
-248.341125,100,1180.284538
-197.048904,100,1180.46903
-27.015793,8,1180.485428
-427.309459,100,1180.678692
-50.909893,9,1180.704222
-360.290075,100,1180.896849
-31.96413,8,1180.92943
-18.653768,8,1180.965566
-162.755082,100,1181.158059
-210.229901,100,1200.695332
-32.584732,10,1200.725672
-221.54712,100,1200.912278
-202.343372,100,1201.095656
-107.441387,100,1201.274952
-230.4765,100,1201.448159
-45.622166,7,1201.475222
-169.113585,100,1201.718723
-198.669699,100,1201.893489
-237.969027,100,1202.076637
-264.415544,100,1220.877539
-99.219455,100,1221.092856
-26.068663,6,1221.131626
-204.038976,100,1221.361667
-747.503912,100,1221.563555
-54.271586,10,1221.599092
-150.979864,100,1221.814579
-491.678925,100,1221.993141
-114.482553,100,1222.170021
-44.162085,10,1222.190585
-288.589524,100,1241.285495
-128.951088,100,1241.458345
-159.428068,100,1241.643342
-114.20158,100,1241.829812
-34.846795,6,1241.869234
