#{"t_start": 1695180664.4481833, "env_id": "UR5StaReach-v1"}
r,l,t
-795.865864,3,633.01406
-948.486197,6,633.038699
-988.01954,5,633.052031
-938.979082,5,633.069109
-882.061682,5,633.085596
-1141.415115,6,633.103694
-857.538897,5,646.046454
-883.372487,3,646.057892
-982.565158,5,646.080976
-889.523983,5,646.09653
-848.378818,5,646.113036
-886.180186,3,646.125531
-1039.518311,5,646.145944
-930.696455,6,646.166534
-910.483092,3,646.192642
-843.152575,5,646.212869
-739.250453,3,659.169177
-1057.695933,5,659.191214
-935.68291,6,659.210895
-807.875762,5,659.240598
-855.392352,3,659.25247
-951.823383,5,659.274316
-890.232566,3,659.286216
-852.284622,3,659.303324
-903.107373,5,659.324027
-729.627063,2,659.33435
-1065.162126,5,672.001414
-784.37197,3,672.013025
-907.884736,5,672.034276
-1031.545758,5,672.050005
-1092.840043,5,672.068866
-921.626018,5,672.084801
-854.334913,3,672.098145
-760.3984,3,672.113486
-859.394053,3,672.129928
-799.003443,3,672.146429
-873.534925,5,684.846187
-965.198899,5,684.861683
-881.732291,5,684.878468
-940.610499,6,684.899288
-1046.754325,5,684.929516
-908.397642,3,684.940485
-984.439746,5,684.963354
-1027.657947,5,684.979217
-917.14429,5,684.995244
-831.738303,3,685.007111
-866.184075,3,697.901263
-705.965232,3,697.918175
-793.338582,2,697.933721
-856.350887,5,697.957505
-1023.595791,5,697.974796
-840.793338,5,697.991173
-955.885555,5,698.005728
-1027.113052,5,698.02438
-930.947816,5,698.040572
-871.541918,5,698.056796
-1165.432907,7,710.923192
-921.650148,5,710.951288
-858.416978,3,710.962711
-971.977501,6,710.988871
-968.302196,5,711.017138
-1012.601756,5,711.034879
-929.470547,6,711.054153
-983.645407,5,711.083699
-940.715064,5,711.101203
-771.59383,3,711.112517
-909.051307,5,723.861435
-783.016662,3,723.873805
-882.442417,5,723.895022
-890.983682,5,723.912496
-960.063522,5,723.929039
-845.804306,5,723.945024
-988.117327,5,723.962113
-937.525135,5,723.978299
-1109.300262,6,723.997127
-772.622622,3,724.00776
-969.247902,6,736.943381
-922.018804,3,736.967442
-978.877887,5,736.988216
-931.87318,5,737.005815
-893.151503,3,737.017137
-801.897924,3,737.034074
-855.080571,3,737.051481
-756.999216,3,737.067326
-933.829874,3,737.084248
-994.148403,5,737.106205
-1055.468498,6,750.038064
-914.616904,3,750.062907
-877.455564,5,750.084286
-866.805515,5,750.102352
-926.962723,3,750.114618
-957.162799,5,750.13533
-967.960055,5,750.156111
-972.524484,5,750.184223
-933.313876,6,750.204237
-842.035245,3,750.229271
-940.607015,3,762.972423
-1020.808663,5,762.994352
-873.255068,5,763.011111
-984.219049,4,763.024989
-953.218727,5,763.044374
-878.927194,5,763.061798
-973.066641,5,763.077357
-1039.054047,5,763.094255
-911.163925,3,763.10619
-876.223413,3,763.124332
-920.920083,3,776.183849
-1058.565302,6,776.209244
-931.047953,3,776.233697
-904.287604,3,776.250324
-1041.544577,5,776.271981
-918.245462,5,776.288648
-838.607435,3,776.299993
-936.214456,5,776.322169
-850.417124,3,776.334163
-1010.749188,5,776.355818
-815.452657,3,789.080933
-857.583705,5,789.100263
-818.900023,3,789.111593
-786.508841,3,789.12749
-1080.549215,5,789.150058
-1095.51196,4,789.163297
-743.89138,3,789.177702
-853.23228,3,789.194592
-985.278951,6,789.220084
-1124.338551,5,789.250191
-1035.531019,5,802.126724
-857.217394,3,802.138633
-1055.449976,5,802.159249
-945.881747,3,802.171451
-852.785139,4,802.191951
-774.800135,3,802.206661
-791.590832,3,802.221316
-884.749965,5,802.243532
-962.35948,5,802.260379
-831.157742,3,802.274727
-798.901857,3,815.117078
-964.137668,5,815.137603
-1020.548551,5,815.155251
-936.998301,6,815.17428
-862.892344,3,815.183125
-762.973093,3,815.19959
-939.903528,5,815.220726
-756.712494,3,815.233314
-928.879576,5,815.25411
-969.5346,5,815.27091
-944.990414,3,827.993462
-1124.895838,5,828.015958
-867.340661,3,828.02688
-1013.193651,6,828.05151
-1017.413912,6,828.068787
-929.014205,5,828.098771
-857.585358,5,828.115072
-1019.978562,5,828.131493
-830.504065,3,828.143834
-760.172873,3,828.160484
-987.371486,5,841.193217
-846.789825,5,841.209342
-1025.605317,5,841.226219
-951.52436,5,841.242702
-874.317573,5,841.258836
-891.240009,4,841.272911
-848.130093,4,841.289894
-903.345505,3,841.305391
-763.400523,3,841.320866
-966.195922,6,841.346144
-848.133161,3,854.148659
-850.207323,5,854.170131
-935.143636,6,854.189569
-1080.330804,5,854.204064
-1036.813362,5,854.22038
-760.756379,3,854.232637
-1052.460565,5,854.253717
-997.294766,5,854.270306
-1109.584138,6,854.290223
-906.235201,6,854.305781
-1014.242962,5,867.216793
-931.404238,3,867.227246
-844.070312,5,867.247916
-861.919419,5,867.263565
-1112.494998,6,867.285527
-813.324392,3,867.309889
-898.547313,6,867.334514
-892.839612,5,867.348202
-873.029334,5,867.364386
-820.204518,3,867.377424
-933.430497,7,880.298888
-875.948868,5,880.325156
-866.328314,5,880.343154
-1037.800005,6,880.362722
-959.075783,5,880.39301
-796.39905,3,880.404433
-893.396925,5,880.424843
-871.783106,5,880.442398
-1036.418303,5,880.458813
-900.131097,5,880.475395
-941.460437,5,893.219665
-849.779202,4,893.233418
-918.002274,5,893.252601
-918.982643,6,893.271476
-1084.230325,5,893.286229
-975.419242,5,893.303076
-974.691255,6,893.322538
-883.135174,3,893.331329
-898.027478,3,893.347872
-890.512552,5,893.369413
-985.067054,8,906.174361
-916.527897,5,906.19673
-797.126742,3,906.208515
-882.127347,5,906.23022
-917.808523,5,906.247168
